COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,42180.43005,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,43133.15365,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,43647.06376,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,44239.5526,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,44849.4209,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,45552.08133,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,45818.05044,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,46061.69242,,
SWE,Sweden,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,46695.34986,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,57849.93181,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,60006.652,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,60939.25781,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,60787.38637,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,60259.61763,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,61175.38996,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,61556.40448,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,62458.6993,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,62796.15698,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,64065.86411,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,64218.51559,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,64327.02076,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,65465.01342,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,66477.27004,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,66583.01455,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,66517.46188,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,66349.80362,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,66131.82428,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,66120.94281,,
CHE,Switzerland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,66566.72632,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,39232.58134,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,40854.49768,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,41570.36934,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,42804.67228,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,44099.79723,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,44296.6047,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,45438.87479,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,46728.22298,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,45608.21444,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,45694.63488,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,45790.00592,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,45045.48412,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,44427.80778,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,44997.74874,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,45146.28691,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,45531.605,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,46087.95586,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,46492.67666,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,46655.52243,,
GBR,United Kingdom,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,47226.08766,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,54641.5093,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,55103.6498,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,55537.49696,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,56218.66004,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,57262.66068,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,57330.6597,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,58240.25669,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,59399.2124,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,59200.10038,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,59678.29454,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,60247.52545,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,60330.21251,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,60826.2736,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,60542.46291,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,61446.77286,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,62982.15361,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,63079.25821,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,63734.34215,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,64396.69684,,
USA,United States,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,65835.57764,,
MEX,Mexico,CPNCU,Current prices in NCU,2000,2000,MXN,Mexican Peso,0,Units,,,73727.46208,,
MEX,Mexico,CPNCU,Current prices in NCU,2001,2001,MXN,Mexican Peso,0,Units,,,81511.67199,,
MEX,Mexico,CPNCU,Current prices in NCU,2002,2002,MXN,Mexican Peso,0,Units,,,85122.8495,,
MEX,Mexico,CPNCU,Current prices in NCU,2003,2003,MXN,Mexican Peso,0,Units,,,90156.80633,,
MEX,Mexico,CPNCU,Current prices in NCU,2004,2004,MXN,Mexican Peso,0,Units,,,94392.78434,,
MEX,Mexico,CPNCU,Current prices in NCU,2005,2005,MXN,Mexican Peso,0,Units,,,100642.2868,,
MEX,Mexico,CPNCU,Current prices in NCU,2006,2006,MXN,Mexican Peso,0,Units,,,105217.7897,,
MEX,Mexico,CPNCU,Current prices in NCU,2007,2007,MXN,Mexican Peso,0,Units,,,111331.0093,,
MEX,Mexico,CPNCU,Current prices in NCU,2008,2008,MXN,Mexican Peso,0,Units,,,117277.1444,,
MEX,Mexico,CPNCU,Current prices in NCU,2009,2009,MXN,Mexican Peso,0,Units,,,122119.4684,,
MEX,Mexico,CPNCU,Current prices in NCU,2010,2010,MXN,Mexican Peso,0,Units,,,120487.7957,,
MEX,Mexico,CPNCU,Current prices in NCU,2011,2011,MXN,Mexican Peso,0,Units,,,127978.9031,,
MEX,Mexico,CPNCU,Current prices in NCU,2012,2012,MXN,Mexican Peso,0,Units,,,132293.9679,,
MEX,Mexico,CPNCU,Current prices in NCU,2013,2013,MXN,Mexican Peso,0,Units,,,137503.9736,,
MEX,Mexico,CPNCU,Current prices in NCU,2014,2014,MXN,Mexican Peso,0,Units,,,143092.8086,,
MEX,Mexico,CPNCU,Current prices in NCU,2015,2015,MXN,Mexican Peso,0,Units,,,149081.5306,,
MEX,Mexico,CPNCU,Current prices in NCU,2016,2016,MXN,Mexican Peso,0,Units,,,154718.6689,,
MEX,Mexico,CPNCU,Current prices in NCU,2017,2017,MXN,Mexican Peso,0,Units,,,162652.0302,,
MEX,Mexico,CPNCU,Current prices in NCU,2018,2018,MXN,Mexican Peso,0,Units,,,171126.9477,,
MEX,Mexico,CPNCU,Current prices in NCU,2019,2019,MXN,Mexican Peso,0,Units,,,181562.7331,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2000,2000,MXN,Mexican Peso,0,Units,2019,2019,172763.5184,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2001,2001,MXN,Mexican Peso,0,Units,2019,2019,182798.5152,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2002,2002,MXN,Mexican Peso,0,Units,2019,2019,182063.6384,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2003,2003,MXN,Mexican Peso,0,Units,2019,2019,185271.6295,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2004,2004,MXN,Mexican Peso,0,Units,2019,2019,186192.7358,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2005,2005,MXN,Mexican Peso,0,Units,2019,2019,187494.2607,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2006,2006,MXN,Mexican Peso,0,Units,2019,2019,187199.6256,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2007,2007,MXN,Mexican Peso,0,Units,2019,2019,187909.5033,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2008,2008,MXN,Mexican Peso,0,Units,2019,2019,186281.11,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2009,2009,MXN,Mexican Peso,0,Units,2019,2019,187801.9092,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2010,2010,MXN,Mexican Peso,0,Units,2019,2019,175943.8052,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2011,2011,MXN,Mexican Peso,0,Units,2019,2019,177524.9397,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2012,2012,MXN,Mexican Peso,0,Units,2019,2019,174344.5423,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2013,2013,MXN,Mexican Peso,0,Units,2019,2019,174486.5557,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2014,2014,MXN,Mexican Peso,0,Units,2019,2019,174271.703,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2015,2015,MXN,Mexican Peso,0,Units,2019,2019,176478.995,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2016,2016,MXN,Mexican Peso,0,Units,2019,2019,175235.7027,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2017,2017,MXN,Mexican Peso,0,Units,2019,2019,175264.3846,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2018,2018,MXN,Mexican Peso,0,Units,2019,2019,177294.0686,,
MEX,Mexico,CNPNCU,2019 constant prices and NCU,2019,2019,MXN,Mexican Peso,0,Units,2019,2019,181562.7331,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,16741.76713,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,17714.21537,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,17643.00163,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,17953.8742,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,18043.13464,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,18169.2598,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,18140.70799,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,18209.49917,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,18051.6986,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,18199.07269,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,17049.955,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,17203.17592,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,16894.97733,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,16908.73924,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,16887.91879,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,17101.81793,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,16981.33584,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,16984.11528,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,17180.80319,,
MEX,Mexico,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,17594.46105,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,35747.19543,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,36356.34572,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,34975.81978,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,33778.51938,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,33236.51215,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,33285.33376,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,34233.83767,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,34876.28719,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,33999.1631,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,33233.81943,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,32976.6455,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,33272.1579,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,33812.48784,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,34411.00825,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,34487.23166,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,35439.45549,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,36729.29562,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,37745.321,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,38602.96507,,
ISR,Israel,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,39403.10257,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,28428.57293,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,29585.65631,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,29671.11328,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,30293.46986,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,31784.32377,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,32992.16164,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,34069.27718,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,34819.49712,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,35344.99199,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,35669.27104,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,36711.90542,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,36589.27885,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,35464.79596,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,34933.38958,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,35616.23998,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,36371.82514,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,37871.05798,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,38503.34068,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,39077.86228,,
SVN,Slovenia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,40219.62097,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,12734.66503,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,13185.75412,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,13971.49157,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,15331.17316,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,16548.8776,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,17655.81818,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,19250.96662,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,22392.20415,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,22706.24791,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,22189.80084,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,21970.72749,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,21478.52596,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,21798.0368,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,22333.39665,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,23547.87158,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,24628.69101,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,25841.28678,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,26554.96128,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,28499.25441,,
EST,Estonia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,30296.87726,,
ISL,Iceland,CPNCU,Current prices in NCU,2000,2000,ISK,Iceland Krona,0,Units,,,3375093.312,,
ISL,Iceland,CPNCU,Current prices in NCU,2001,2001,ISK,Iceland Krona,0,Units,,,3624992.913,,
ISL,Iceland,CPNCU,Current prices in NCU,2002,2002,ISK,Iceland Krona,0,Units,,,3902290.589,,
ISL,Iceland,CPNCU,Current prices in NCU,2003,2003,ISK,Iceland Krona,0,Units,,,3870103.811,,
ISL,Iceland,CPNCU,Current prices in NCU,2004,2004,ISK,Iceland Krona,0,Units,,,4271259.506,,
ISL,Iceland,CPNCU,Current prices in NCU,2005,2005,ISK,Iceland Krona,0,Units,,,4666097.444,,
ISL,Iceland,CPNCU,Current prices in NCU,2006,2006,ISK,Iceland Krona,0,Units,,,5226007.162,,
ISL,Iceland,CPNCU,Current prices in NCU,2007,2007,ISK,Iceland Krona,0,Units,,,5621598.614,,
ISL,Iceland,CPNCU,Current prices in NCU,2008,2008,ISK,Iceland Krona,0,Units,,,5694173.927,,
ISL,Iceland,CPNCU,Current prices in NCU,2009,2009,ISK,Iceland Krona,0,Units,,,5575878.65,,
ISL,Iceland,CPNCU,Current prices in NCU,2010,2010,ISK,Iceland Krona,0,Units,,,5959337.556,,
ISL,Iceland,CPNCU,Current prices in NCU,2011,2011,ISK,Iceland Krona,0,Units,,,6479692.971,,
ISL,Iceland,CPNCU,Current prices in NCU,2012,2012,ISK,Iceland Krona,0,Units,,,6842423.794,,
ISL,Iceland,CPNCU,Current prices in NCU,2013,2013,ISK,Iceland Krona,0,Units,,,7194808.39,,
ISL,Iceland,CPNCU,Current prices in NCU,2014,2014,ISK,Iceland Krona,0,Units,,,7474917.586,,
ISL,Iceland,CPNCU,Current prices in NCU,2015,2015,ISK,Iceland Krona,0,Units,,,8081843.316,,
ISL,Iceland,CPNCU,Current prices in NCU,2016,2016,ISK,Iceland Krona,0,Units,,,8871393.341,,
ISL,Iceland,CPNCU,Current prices in NCU,2017,2017,ISK,Iceland Krona,0,Units,,,9682036.717,,
